sample_id,pb207_u235_ratio,pb207_u235_ratio_2sigma_abs,pb206_u238_ratio,pb206_u238_ratio_2sigma_abs,error_correlation_rho,age_207pb_206pb_ma
2B,4.604768058,0.077808221,0.164212487,0.004162125,0.85,1750.132177
2B,12.30603122,0.158743504,0.380046586,0.007353702,0.85,2628.032094
2B,3.434242586,0.043916914,0.133004904,0.00255129,0.85,1512.267675
2B,3.613441681,0.053061633,0.139119845,0.003064361,0.85,1552.494438
2B,4.78792256,0.143280025,0.172077475,0.007724205,0.85,1782.782585
2B,1.413959178,0.01453908,0.078791266,0.001215261,0.85,894.8248079
2B,12.04912684,0.206549891,0.370836599,0.009535495,0.85,2608.235998
2B,1.733953438,0.022626931,0.088834819,0.001738852,0.85,1021.220193
2B,9.428167486,0.102390512,0.291390848,0.004746785,0.85,2380.576288
2B,3.272423256,0.079930257,0.124933787,0.004577337,0.85,1474.520154
2B,7.639074457,0.221058359,0.243226719,0.010557686,0.85,2189.465862
2B,2.705263791,0.046263261,0.11130649,0.002855212,0.85,1329.902477
2B,2.857997384,0.050234595,0.11298877,0.00297898,0.85,1370.917639
2B,1.931421242,0.037877484,0.09181083,0.002700781,0.85,1092.031651
2B,6.612596607,0.154607459,0.220058412,0.007717696,0.85,2061.028912
2B,3.37345323,0.098060905,0.128313816,0.005594817,0.85,1498.251419
2B,4.605058402,0.100034482,0.164659318,0.005365277,0.85,1750.184775
2B,10.95916187,0.149265944,0.338761533,0.006920998,0.85,2519.670679
2B,4.733867098,0.085834302,0.165277083,0.004495197,0.85,1773.255003
2B,2.631081091,0.040739786,0.111793461,0.002596523,0.85,1309.36734
2B,2.315670028,0.051733129,0.101489683,0.003400989,0.85,1217.09877
2B,13.6117323,0.186876914,0.411124292,0.008466553,0.85,2723.079442
2B,7.863300771,0.220989066,0.244363027,0.010301315,0.85,2215.483823
2B,6.111125774,0.072781481,0.202130239,0.003610956,0.85,1991.836897
2B,2.516529399,0.066825969,0.10340217,0.004118738,0.85,1276.818335
2B,2.073558971,0.056615768,0.09682662,0.003965583,0.85,1140.108813
2B,5.674019463,0.100458181,0.192317742,0.005107461,0.85,1927.422751
2B,1.415084133,0.039866253,0.077646617,0.003281232,0.85,895.297887
2B,2.333727126,0.02428796,0.101227325,0.001580265,0.85,1222.61353
2B,3.640032324,0.074909917,0.137154657,0.004233854,0.85,1558.330033
2B,4.309101666,0.043636088,0.15310713,0.002325657,0.85,1695.103461
2B,1.707151054,0.026639413,0.084163298,0.001970002,0.85,1011.216744
2B,1.833425475,0.033153999,0.088210962,0.00239269,0.85,1057.507636
2B,3.165332599,0.050332592,0.130146329,0.003104225,0.85,1448.744609
2B,2.099119296,0.058725671,0.094952291,0.003984626,0.85,1148.518021
2B,2.320711346,0.060655711,0.101856152,0.003993274,0.85,1218.641439
2B,12.00789212,0.293875949,0.359011119,0.013179424,0.85,2605.022348
2B,3.339731792,0.092484521,0.127221209,0.005284553,0.85,1490.391986
2B,8.411181266,0.187473033,0.278071593,0.009296719,0.85,2276.385723
2B,2.21918787,0.031178939,0.099510049,0.002097131,0.85,1187.113889
2B,2.417956799,0.033151358,0.105093422,0.002161322,0.85,1247.949378
2B,2.619244308,0.026930789,0.107614348,0.001659719,0.85,1306.051936
2B,5.578915101,0.075477996,0.185546545,0.003765431,0.85,1912.849524
2B,3.383997083,0.086156364,0.126510839,0.004831438,0.85,1500.696435
2B,14.28145015,0.366465677,0.422227467,0.016251698,0.85,2768.583728
2B,1.945663661,0.052707629,0.09118333,0.003705207,0.85,1096.952981
2B,18.34601357,0.251984241,0.540691791,0.01113968,0.85,3008.058467
2B,3.319083524,0.096664153,0.13125842,0.005734106,0.85,1485.549305
2B,6.19397612,0.146904675,0.210220957,0.007478825,0.85,2003.598544
2B,3.588826924,0.107539626,0.135131961,0.006073868,0.85,1547.062415
2B,3.895206788,0.070483642,0.1425119,0.003868122,0.85,1612.688754
2C,21.6576756,0.341802858,0.634789076,0.010018283,0.85,3168.50147
2C,22.79115538,0.231261005,0.647407333,0.006569218,0.85,3218.067613
2C,21.8874078,0.488315376,0.637388832,0.014220358,0.85,3178.744866
2C,22.36157202,0.624606521,0.642685917,0.017951592,0.85,3199.565874
2C,22.50991106,0.634686546,0.644324471,0.01816729,0.85,3205.992871
2C,22.12170382,0.661119805,0.640017688,0.019127296,0.85,3189.086395
2C,22.72051082,0.26553229,0.646635861,0.007557167,0.85,3215.048088
2C,22.57138264,0.259535552,0.645000936,0.007416501,0.85,3208.644338
2C,22.81683382,0.597609021,0.647687275,0.016963956,0.85,3219.162953
2C,22.46957555,0.42460117,0.643879789,0.012167213,0.85,3204.249302
2C,21.67744691,0.447873657,0.635013689,0.013119898,0.85,3169.387117
2C,22.0938738,0.429410221,0.639706606,0.012433155,0.85,3187.863511
2C,22.55896174,0.675555515,0.64486437,0.019311247,0.85,3208.109143
2C,22.85628313,0.234146833,0.64811685,0.006639509,0.85,3220.843404
2C,22.37461652,0.471439518,0.642830357,0.013544618,0.85,3200.13268
2C,22.76221982,0.655544007,0.647091576,0.018636012,0.85,3216.83192
2C,22.38336563,0.456779664,0.642927197,0.013120282,0.85,3200.512666
2C,22.56357945,0.342330057,0.644915148,0.009784522,0.85,3208.308145
2C,22.33013822,0.500051005,0.642337573,0.014384217,0.85,3198.198721
2C,22.79291737,0.587081709,0.64742655,0.016675895,0.85,3218.142811
2C,22.97270685,0.412109545,0.649381142,0.011649309,0.85,3225.786636
2C,22.93868527,0.482093937,0.649012224,0.013640052,0.85,3224.344602
2C,23.52865562,0.263010531,0.655348017,0.007325681,0.85,3249.065392
2C,22.13476524,0.465257012,0.640163578,0.013455783,0.85,3189.659821
2C,22.5091155,0.558877391,0.644315707,0.015997674,0.85,3205.958511
2C,22.14193334,0.628991374,0.640243614,0.018187559,0.85,3189.97438
2C,22.77638296,0.655832394,0.647246171,0.018637068,0.85,3217.436945
2C,22.04211069,0.429405099,0.639127162,0.012450916,0.85,3185.585055
2C,22.79987932,0.260060503,0.647502468,0.007385557,0.85,3218.439874
2C,22.44222251,0.23561987,0.643577867,0.006756895,0.85,3203.065215
2C,22.34439368,0.58613668,0.642495599,0.016853903,0.85,3198.818963
2C,22.38231453,0.279604463,0.642915565,0.008031433,0.85,3200.467023
2C,21.98764983,0.322908691,0.638516333,0.009377195,0.85,3183.18232
2C,22.01231294,0.638196556,0.638793103,0.018520342,0.85,3184.271125
2C,22.44838222,0.61830718,0.643645883,0.017728265,0.85,3203.331984
2C,22.44603084,0.598105604,0.643619921,0.017150145,0.85,3203.230157
2C,22.15597264,0.251846006,0.640400309,0.007279403,0.85,3190.590186
2C,22.27931446,0.245942468,0.641773517,0.00708457,0.85,3195.984338
2C,22.53870697,0.537121795,0.644641541,0.015362506,0.85,3207.235794
2C,22.10020824,0.359741292,0.63977744,0.010414126,0.85,3188.141983
2C,11.39413315,0.336994854,0.436605532,0.019369681,0.85,2555.945806
2C,7.943778631,0.148066641,0.382908402,0.010705729,0.85,2224.661792
2C,13.70605518,0.183578062,0.494576639,0.009936494,0.85,2729.612962
2C,8.185576714,0.134260609,0.385293521,0.009479432,0.85,2251.748495
2C,15.06353225,0.197104398,0.514312307,0.010094566,0.85,2819.263467
2C,8.649841942,0.199533723,0.387663709,0.013413884,0.85,2301.814019
2C,13.49913834,0.345119671,0.475570357,0.018237685,0.85,2715.22488
2C,8.121623529,0.17795198,0.369441304,0.01214218,0.85,2244.65432
2C,7.447238771,0.08225952,0.350797624,0.005812177,0.85,2166.664584
2C,8.276625102,0.08313625,0.381660986,0.005750508,0.85,2261.763524
2C,12.7418326,0.278334413,0.431798865,0.014148414,0.85,2660.755095
2C,12.70276997,0.205309018,0.471309369,0.011426334,0.85,2657.864649
2C,14.94155402,0.411763463,0.512180072,0.021172199,0.85,2811.523745
2C,13.14419991,0.24209295,0.481560005,0.013304227,0.85,2690.059034
2C,12.50346957,0.166429058,0.458548639,0.009155357,0.85,2642.987925
2C,9.037885938,0.207491771,0.402425683,0.013858332,0.85,2341.845487
2C,14.17605537,0.290587048,0.497603551,0.015300146,0.85,2761.556461
2C,7.752614077,0.151783533,0.364322631,0.010699264,0.85,2202.723671
2C,10.92517996,0.244303158,0.439214198,0.014732217,0.85,2516.781365
2C,12.61376525,0.316935261,0.445849783,0.016803728,0.85,2651.247837
2C,12.69560093,0.15596876,0.486634134,0.00896764,0.85,2657.333281
2C,13.53477909,0.158295939,0.490464017,0.008604329,0.85,2717.717759
2C,12.69586828,0.310843532,0.457226394,0.016791983,0.85,2657.353102
2C,11.53495429,0.199809785,0.440595949,0.011448079,0.85,2567.41746
2C,13.40209639,0.185121216,0.491192133,0.010177149,0.85,2708.406132
2C,7.59949392,0.196158363,0.364996979,0.014131969,0.85,2184.803122
2C,7.036991095,0.19882834,0.361437783,0.015318495,0.85,2116.113897
2C,8.588373176,0.120704733,0.402206114,0.00847917,0.85,2295.325417
2C,15.02604325,0.269680256,0.517819878,0.013940376,0.85,2816.891001
2C,9.231737904,0.15173823,0.407794973,0.010054134,0.85,2361.267654
2C,7.879847896,0.126652028,0.362820622,0.008747371,0.85,2217.3777
2C,8.845008719,0.185624552,0.396944129,0.01249562,0.85,2322.145096
2C,11.66939767,0.326649933,0.448963301,0.01885108,0.85,2578.24994
2C,14.72393835,0.350356692,0.484526046,0.017293974,0.85,2797.567433
2C,16.64219703,0.179389167,0.530773319,0.008581948,0.85,2914.44747
2C,14.83914524,0.286011045,0.503639062,0.014560778,0.85,2804.979868
2C,7.866901295,0.217454525,0.362678338,0.015037569,0.85,2215.896216
2C,18.23759812,0.348253973,0.559823547,0.01603507,0.85,3002.352236
2C,14.40991278,0.334343878,0.499329963,0.017378445,0.85,2777.083809
2C,8.34543231,0.162172415,0.382660027,0.011154048,0.85,2269.267097
2C,15.78182255,0.284139727,0.511677136,0.013818537,0.85,2863.681078
2C,12.26157437,0.206562162,0.441454876,0.011155322,0.85,2624.633913
2C,13.00319186,0.173555492,0.469921079,0.009408157,0.85,2679.88556
2C,13.05857826,0.278651566,0.476781192,0.015260753,0.85,2683.893752
2C,15.9465552,0.301962804,0.523346175,0.014865067,0.85,2873.599615
2C,9.756640082,0.254507192,0.424798648,0.016621651,0.85,2412.066047
2C,14.40962501,0.243021703,0.500671326,0.012665909,0.85,2777.064847
2C,14.55244457,0.183711504,0.515331491,0.009758394,0.85,2786.432283
2C,8.962406217,0.102455952,0.401730441,0.006888721,0.85,2334.18148
2C,10.51490465,0.192448119,0.430891123,0.01182952,0.85,2481.232932
2C,10.45446962,0.149362053,0.435083473,0.009323997,0.85,2475.889743
2C,8.069228337,0.08166997,0.389290551,0.005910109,0.85,2238.805079
2C,19.36093528,0.313110986,0.580284279,0.014076803,0.85,3059.976776
2C,6.5849856,0.107848699,0.33735173,0.008287705,0.85,2057.339406
2C,8.142341502,0.126080872,0.380979575,0.008848972,0.85,2246.957947
2C,7.679948144,0.20194813,0.380144298,0.014994131,0.85,2194.258572
2C,8.404827656,0.171039124,0.384997148,0.011752099,0.85,2275.699993
2C,8.745179281,0.128794372,0.394537465,0.008715808,0.85,2311.796446
2C,11.28470162,0.262911809,0.433945506,0.015165141,0.85,2546.940872
2C,8.894335089,0.228907506,0.389124167,0.01502194,0.85,2327.21976
2C,1.881833214,0.031321713,0.084020683,0.002097693,0.85,1074.708457
2C,1.847171578,0.05094237,0.091230986,0.003774032,0.85,1062.421762
2C,4.121886657,0.052586996,0.155819011,0.002981906,0.85,1658.651428
2C,2.335173445,0.0609754,0.110788216,0.004339307,0.85,1223.053953
2C,10.81824504,0.113215193,0.331433828,0.005202786,0.85,2507.635201
2C,6.4308233,0.14947972,0.210119676,0.007326114,0.85,2036.489476
2C,11.4506644,0.213765527,0.344772409,0.009654521,0.85,2560.56657
2C,7.282128983,0.105139472,0.227717517,0.004931683,0.85,2146.621373
2C,2.794948974,0.061637815,0.10744291,0.003554204,0.85,1354.186897
2C,5.781479928,0.103353754,0.183577866,0.004922648,0.85,1943.641526
2C,1.417824563,0.033800749,0.077304836,0.002764406,0.85,896.4494035
2C,3.770889184,0.075329464,0.142150838,0.004259531,0.85,1586.569223
2C,5.806695598,0.160199142,0.205167683,0.008490462,0.85,1947.410037
2C,11.31696269,0.200851854,0.334516047,0.008905415,0.85,2549.603892
2C,1.5505051,0.028154834,0.081656885,0.002224149,0.85,950.6944386
2C,4.952941611,0.083343478,0.166119406,0.004192953,0.85,1811.327091
2C,7.6570636,0.173017137,0.245595196,0.008324113,0.85,2191.577996
2C,1.790629142,0.043847497,0.095083665,0.003492499,0.85,1042.054191
2C,2.701982136,0.08018513,0.114166172,0.005082063,0.85,1329.002781
2C,3.390686354,0.080775101,0.131099506,0.004684705,0.85,1502.244565
2C,7.185091635,0.105862841,0.239748499,0.005298567,0.85,2134.654421
2C,1.900694862,0.025053886,0.088483815,0.001749515,0.85,1081.332503
2C,3.963537715,0.064863339,0.140963539,0.003460305,0.85,1626.764213
2C,17.39517568,0.477603868,0.512261105,0.021097046,0.85,2956.88525
2C,2.992895783,0.084639374,0.122081712,0.005178723,0.85,1405.814822
2C,1.748586131,0.029124638,0.084075559,0.002100557,0.85,1026.640245
2C,2.815423478,0.076294887,0.114145718,0.004639836,0.85,1359.650365
2C,2.389341069,0.04640813,0.104650803,0.003048946,0.85,1239.412629
2C,5.249925778,0.069995805,0.178317331,0.003566183,0.85,1860.760104
2C,6.983783481,0.110520227,0.23416174,0.005558508,0.85,2109.369365
2C,3.53718531,0.094791904,0.136162475,0.005473462,0.85,1535.570741
2C,1.92958931,0.031726539,0.086555474,0.002134733,0.85,1091.396909
2C,3.123598738,0.064020977,0.120487783,0.003704259,0.85,1438.519838
2C,2.89253732,0.07306493,0.116594183,0.00441772,0.85,1379.967723
2C,6.712955251,0.201239838,0.231085065,0.010391144,0.85,2074.327477
2C,7.701204057,0.141962233,0.237123198,0.006556612,0.85,2196.742056
2C,3.12765352,0.065657818,0.125884509,0.003963979,0.85,1439.517785
2C,2.885319434,0.037215667,0.118596018,0.002294528,0.85,1378.083163
2C,1.69449094,0.033997493,0.083084745,0.002500462,0.85,1006.457121
2C,5.556573691,0.080383905,0.202097776,0.004385457,0.85,1909.395505
2C,3.596863215,0.077789455,0.140284035,0.00455089,0.85,1548.839073
2C,4.462679288,0.081784265,0.158129636,0.00434689,0.85,1724.058873
2C,1.452448484,0.025108682,0.081908785,0.002123953,0.85,910.8868424
2C,1.518722917,0.0413647,0.077775127,0.003177484,0.85,937.9621203
2C,3.547601411,0.067442727,0.125228688,0.003571046,0.85,1537.899103
2C,9.565111063,0.212756742,0.287821707,0.009603026,0.85,2393.823591
2C,2.381451252,0.060331762,0.098768699,0.003753314,0.85,1237.046232
2C,15.09968943,0.318391488,0.451302207,0.014274212,0.85,2821.54641
2C,3.366970665,0.09943203,0.127217744,0.005635415,0.85,1496.745248
2C,6.443082341,0.071568736,0.199808289,0.003329158,0.85,2038.163229
2C,1.336433339,0.037267493,0.082521142,0.00345175,0.85,861.6800044
2C,6.615075904,0.074454436,0.210671469,0.003556745,0.85,2061.359551
2C,1.401215123,0.024279475,0.081723019,0.002124076,0.85,889.4500791
2C,2.400948129,0.026259507,0.099412225,0.001630928,0.85,1242.883946
2C,8.884993253,0.182731329,0.278481688,0.008591002,0.85,2326.260622
2C,2.793714585,0.076333805,0.110486093,0.004528285,0.85,1353.856568
2C,10.83168929,0.182948283,0.334770429,0.008481458,0.85,2508.789628
2C,2.139043162,0.041034422,0.098679014,0.002839519,0.85,1161.51498
2C,9.563925453,0.109637148,0.283067999,0.004867473,0.85,2393.709639
2C,4.201906926,0.079729631,0.149310411,0.004249665,0.85,1674.392318
3A,22.37115842,0.240653762,0.642792073,0.006914722,0.85,3199.98245
3A,22.28445741,0.277518808,0.641830642,0.007993018,0.85,3196.208635
3A,23.18353678,0.491890466,0.651657521,0.013826368,0.85,3234.677467
3A,22.02132501,0.265546933,0.638894175,0.007704186,0.85,3184.668691
3A,22.93275394,0.432182593,0.648947861,0.012229843,0.85,3224.092987
3A,22.32481654,0.225234639,0.64227856,0.006479936,0.85,3197.967083
3A,22.09133422,0.325136835,0.639678203,0.009414685,0.85,3187.751846
3A,22.24076399,0.629608606,0.641344981,0.018155686,0.85,3194.301473
3A,22.58270252,0.408758987,0.645125343,0.011677114,0.85,3209.131847
3A,22.29057812,0.502394864,0.641898614,0.014467394,0.85,3196.47551
3A,22.64778816,0.27525629,0.645839672,0.007849395,0.85,3211.930331
3A,22.5745854,0.480761176,0.645036139,0.013737056,0.85,3208.782293
3A,22.30266207,0.353842213,0.642032764,0.010186151,0.85,3197.002189
3A,22.59845338,0.344083238,0.645298364,0.00982529,0.85,3209.809793
3A,17.79392845,0.410350618,0.587348035,0.013544993,0.85,2978.66057
3A,18.1695941,0.25490362,0.592304135,0.008309512,0.85,2998.756545
3A,18.61783908,0.492207431,0.59811181,0.015812527,0.85,3022.226034
3A,18.58640239,0.208962901,0.597708166,0.006719904,0.85,3020.597624
3A,18.21617404,0.475090125,0.592912942,0.01546357,0.85,3001.220818
3A,18.19646662,0.500700029,0.592655515,0.016307706,0.85,3000.178943
3A,17.80934778,0.328727055,0.587553095,0.010845125,0.85,2979.493292
3A,18.10164061,0.251250788,0.591413734,0.008208823,0.85,2995.150761
3A,18.32433939,0.397663363,0.594321899,0.012897602,0.85,3006.920252
3A,18.32648613,0.507886646,0.594349795,0.016471369,0.85,3007.033044
3A,17.39645202,0.191270081,0.582012472,0.006399096,0.85,2956.9557
3A,18.50146575,0.506887142,0.596614854,0.016345537,0.85,3016.18483
3A,18.22506236,0.361001458,0.593028973,0.011746699,0.85,3001.690368
3A,14.58554146,0.401172929,0.541228998,0.014886415,0.85,2788.590806
3A,14.46092841,0.393253398,0.539281451,0.014665328,0.85,2780.439756
3A,14.74226208,0.370463888,0.543659807,0.013661833,0.85,2798.750011
3A,15.08016849,0.367860805,0.548832293,0.013388039,0.85,2820.314507
3A,14.55908256,0.358559313,0.540816578,0.013319165,0.85,2786.865569
3A,14.87731715,0.238829536,0.545738274,0.008760882,0.85,2807.42397
3A,14.27629826,0.250799159,0.536371457,0.009422716,0.85,2768.24135
3A,14.42073741,0.176592379,0.538650495,0.006596166,0.85,2777.79681
3A,14.80287111,0.312288889,0.544594417,0.01148904,0.85,2802.651815
3A,14.59981848,0.323663484,0.541451291,0.012003438,0.85,2789.520514
3A,14.50771938,0.275170164,0.540014281,0.010242535,0.85,2783.508072
3A,15.28997062,0.357224622,0.551997929,0.01289651,0.85,2833.476792
3A,14.74023666,0.319419027,0.543628523,0.01178036,0.85,2798.619362
3A,1.6031587,0.035697831,0.093639694,0.003127639,0.85,971.442953
3A,2.645656071,0.036189107,0.121205345,0.002486895,0.85,1313.43488
3A,7.096319558,0.127174412,0.238889515,0.006421773,0.85,2123.581848
3A,17.21898422,0.390589658,0.506552391,0.017235697,0.85,2947.1129
3A,2.03775225,0.057922313,0.10513119,0.00448247,0.85,1128.210235
3A,4.798969057,0.063425705,0.178143115,0.00353165,0.85,1784.71864
3A,5.80864517,0.090281485,0.204840908,0.004775642,0.85,1947.700821
3A,6.081095095,0.069253522,0.212045012,0.003622258,0.85,1987.539798
3A,2.65866674,0.066634591,0.121549372,0.004569617,0.85,1317.052142
3A,3.02076202,0.055380803,0.131123874,0.003605917,0.85,1412.876521
3A,5.723574154,0.160281356,0.202591466,0.008509971,0.85,1934.934133
3A,1.960225522,0.031978998,0.103081233,0.002522491,0.85,1101.960152
3A,10.93542997,0.165262286,0.340403036,0.007716539,0.85,2517.653739
3A,2.668043127,0.068484051,0.121797302,0.004689489,0.85,1319.651025
3A,9.395950661,0.179562425,0.299696219,0.00859107,0.85,2377.434504
3A,1.799186012,0.033599258,0.098823036,0.002768236,0.85,1045.162883
3A,5.098616123,0.120512596,0.186066364,0.00659689,0.85,1835.875392
3A,9.027328209,0.154305128,0.289949127,0.007434199,0.85,2340.776957
3A,10.24915368,0.170381809,0.322256561,0.008035784,0.85,2457.524392
3A,9.402580888,0.121811083,0.299871535,0.005827285,0.85,2378.081878
3A,5.873109456,0.168261303,0.206545469,0.008876118,0.85,1957.269247
3A,3.091774037,0.053012113,0.133001569,0.003420703,0.85,1430.653019
3A,4.742930453,0.126160684,0.176661345,0.007048717,0.85,1774.858722
3A,8.941194964,0.235815403,0.287671597,0.011380592,0.85,2332.017293
3A,2.581506713,0.05356103,0.119509112,0.003719358,0.85,1295.409028
3A,4.714047955,0.134977888,0.175897636,0.007554746,0.85,1769.739246
3A,3.915165416,0.092814105,0.154773633,0.005503666,0.85,1616.820235
3A,12.4925447,0.323843926,0.381576168,0.014837384,0.85,2642.166105
3A,11.09555383,0.320546302,0.344637021,0.014934647,0.85,2531.185392
3A,8.840697189,0.189738361,0.285014241,0.00917543,0.85,2321.700321
3A,1.580651342,0.043747284,0.093044556,0.003862756,0.85,962.6256032
3A,1.859624469,0.030223029,0.100421146,0.0024481,0.85,1066.853137
3A,2.988360541,0.087518566,0.130267116,0.005722598,0.85,1404.660867
3A,6.637214856,0.081334564,0.226749897,0.004167999,0.85,2064.307244
3A,3.216872826,0.038676025,0.136309423,0.002458245,0.85,1461.231474
3A,3.859435421,0.052182911,0.153300024,0.003109124,0.85,1605.241674
3A,9.279147934,0.217785657,0.296607729,0.01044227,0.85,2365.96169
3A,7.097631546,0.19041978,0.238924207,0.009615016,0.85,2123.746375
3A,4.012803233,0.088817662,0.157355366,0.005224254,0.85,1636.792696
3A,5.644073062,0.124157351,0.200489303,0.006615494,0.85,1922.856464
3A,3.213279293,0.061360316,0.145511392,0.004167997,0.85,1460.365816
3A,5.908759025,0.162964033,0.22596296,0.009348114,0.85,1962.522243
3A,5.678731732,0.098111083,0.21909737,0.005677997,0.85,1928.139421
3A,10.80499481,0.141797237,0.372100153,0.007324775,0.85,2506.496148
3A,7.769263628,0.211747677,0.281493153,0.011507948,0.85,2204.653336
3A,5.346504971,0.13389127,0.20918145,0.007857723,0.85,1876.330673
3A,2.400791256,0.069651198,0.121261187,0.005277002,0.85,1242.837109
3A,3.097096039,0.079975266,0.142043689,0.005501919,0.85,1431.972828
3A,2.998754248,0.054800535,0.139108496,0.003813193,0.85,1407.303523
3A,3.060817919,0.086340307,0.140960901,0.00596439,0.85,1422.941982
3A,3.230393488,0.078113733,0.146022197,0.005296416,0.85,1464.481913
3A,13.67921392,0.198852403,0.457886527,0.009984328,0.85,2727.758008
3A,4.06886361,0.066059747,0.171047885,0.004165554,0.85,1648.085142
3A,2.678137577,0.067956672,0.1295391,0.004930504,0.85,1322.44152
3A,12.94136414,0.147823906,0.435864038,0.007468045,0.85,2675.392454
3A,10.30664025,0.219057961,0.357225841,0.01138875,0.85,2462.700092
3A,4.554000828,0.052941598,0.185527701,0.003235221,0.85,1740.893068
3A,4.122742757,0.070942662,0.172656008,0.004456503,0.85,1658.821131
3A,5.894773356,0.146983212,0.225545531,0.008435797,0.85,1960.46468
3A,4.276187975,0.10228992,0.177235864,0.006359441,0.85,1688.789016
3A,6.431894649,0.176085927,0.241576908,0.009920474,0.85,2036.635859
3A,4.890933234,0.105454464,0.19558407,0.006325545,0.85,1800.694958
3A,2.1584152,0.046796529,0.114027027,0.003708324,0.85,1167.761977
3A,4.256290606,0.118498494,0.17664199,0.007376779,0.85,1684.952602
3A,3.246535817,0.040509664,0.146503995,0.002742074,0.85,1468.349036
3A,1.644921087,0.018531143,0.098700847,0.001667897,0.85,987.6034221
3A,2.141576378,0.023883865,0.113524441,0.001899117,0.85,1162.334066
3A,2.816190156,0.034027632,0.133659534,0.002422484,0.85,1359.854377
3A,7.666659929,0.193719178,0.278430756,0.010552974,0.85,2192.702921
3A,12.6294065,0.290606029,0.426553086,0.014722651,0.85,2652.413769
3A,5.393982552,0.127386729,0.210598506,0.007460384,0.85,1883.898382
3A,1.660216445,0.046952933,0.099157365,0.004206436,0.85,993.4583842
3A,4.671014094,0.110241618,0.189020178,0.006691659,0.85,1762.063212
3A,12.44533061,0.13361292,0.421059002,0.006780727,0.85,2638.606772
3A,4.652175385,0.059814844,0.188457902,0.003634616,0.85,1758.684566
3A,3.624656247,0.090228275,0.157789697,0.005891769,0.85,1554.959682
3A,1.552908684,0.026447879,0.095954567,0.00245133,0.85,951.6508802
3A,2.191795071,0.031712847,0.115023311,0.00249639,0.85,1178.436794
3A,14.33172178,0.428669302,0.477361828,0.021417213,0.85,2771.918567
3A,1.382816656,0.03814433,0.090877857,0.003760233,0.85,881.6401044
3A,1.674482463,0.021180575,0.104070251,0.001974581,0.85,998.8890592
3A,8.552054375,0.198337596,0.335240729,0.011662258,0.85,2291.472051
3A,3.843906792,0.077551656,0.176989425,0.0053562,0.85,1601.991759
3A,1.967285176,0.039887118,0.113912001,0.003464384,0.85,1104.378791
3A,9.979882866,0.159727648,0.383233218,0.00920045,0.85,2432.92356
3A,6.381403728,0.155823438,0.262280337,0.009606685,0.85,2029.713995
3A,6.96212997,0.142777542,0.281799836,0.008668616,0.85,2106.611716
3A,1.745687504,0.036640855,0.106463611,0.003351904,0.85,1025.568869
3A,9.148384114,0.160461526,0.355284697,0.009347475,0.85,2352.961864
3A,4.468319047,0.128807695,0.197977308,0.008560602,0.85,1725.106631
3A,6.055538285,0.063425393,0.251327275,0.003948583,0.85,1983.868488
3A,5.530144182,0.116625198,0.233667611,0.007391724,0.85,1905.294231
3A,5.51194202,0.129313055,0.233055796,0.008201417,0.85,1902.459994
3A,4.476131583,0.101796938,0.198239905,0.006762608,0.85,1726.556264
3A,4.989495734,0.1105059,0.215495215,0.007159088,0.85,1817.543
3A,6.908511314,0.177577223,0.279997594,0.010795639,0.85,2099.750785
3A,1.287389683,0.034573166,0.091059203,0.003668126,0.85,840.1394028
3A,9.574838297,0.101023663,0.36961877,0.005849745,0.85,2394.758018
3A,1.793206185,0.047815665,0.108060819,0.004322147,0.85,1042.991427
3A,12.34420445,0.280319422,0.462703322,0.015761007,0.85,2630.940922
3A,2.392083296,0.049229581,0.12819041,0.003957279,0.85,1240.233817
3A,5.217500213,0.142834462,0.223158953,0.009163811,0.85,1855.478429
3A,4.944252135,0.104965833,0.213974477,0.006813976,0.85,1809.843859
3A,7.068206028,0.210980113,0.285365288,0.012776877,0.85,2120.049912
3A,5.584095799,0.099818093,0.235481045,0.006313986,0.85,1913.648793
3A,2.249293052,0.059206594,0.123390913,0.004871901,0.85,1196.565416
3A,11.76913459,0.271172273,0.443373946,0.015323648,0.85,2586.212011
3A,4.315682813,0.098489437,0.192846865,0.006601521,0.85,1696.361347
3A,2.787524422,0.036549773,0.141482065,0.00278265,0.85,1352.198425
3A,3.079652876,0.048441534,0.151301152,0.003569847,0.85,1427.640661
3A,2.404447794,0.07191266,0.128606008,0.005769558,0.85,1243.928265
3A,1.266140981,0.029524248,0.090344986,0.003160036,0.85,830.6629196
3A,3.058435403,0.052983813,0.150587986,0.003913141,0.85,1422.346074
3A,11.47442142,0.272592512,0.433467981,0.015446547,0.85,2562.502169
3A,1.279095124,0.03366402,0.090780404,0.003583823,0.85,836.4507169
3A,1.538758389,0.03073417,0.099508263,0.002981271,0.85,946.0071465
3A,2.250292228,0.054152805,0.123424497,0.004455277,0.85,1196.877604
3A,1.906503836,0.05255784,0.111869005,0.004625949,0.85,1083.363891
3A,1.603104737,0.021604294,0.101671087,0.002055261,0.85,971.421904
3A,4.098276737,0.115763034,0.185539364,0.007861328,0.85,1653.960083
3B,22.57130614,0.325072661,0.645000095,0.009289312,0.85,3208.641043
3B,22.52180734,0.429409503,0.6444555,0.012287438,0.85,3206.506537
3B,22.38931485,0.572832014,0.642993029,0.016451017,0.85,3200.770968
3B,22.31565043,0.398446783,0.642176889,0.011466093,0.85,3197.567982
3B,22.97234949,0.352010741,0.649377269,0.009950561,0.85,3225.7715
