sample_id,u238_pb206_ratio_tw,u238_pb206_ratio_tw_1sigma_abs,pb207_pb206_ratio_tw,pb207_pb206_ratio_tw_1sigma_abs
7A,1.819097535,0.028310727,0.234024299,0.002031486
7A,2.999183337,0.060065912,0.151103456,0.001687941
7A,2.527214057,0.041711218,0.184267223,0.001696355
7A,1.747544277,0.033098598,0.239052117,0.002525409
7A,2.430151461,0.031508775,0.1910875,0.001381937
7A,3.108971765,0.048257549,0.143388976,0.001241429
7A,1.819471322,0.022630412,0.233998034,0.001623369
7A,2.114033223,0.021858248,0.213300115,0.001230134
7A,1.910063962,0.036481267,0.22763238,0.002425011
7A,2.29368918,0.029535456,0.200676267,0.001441328
7A,2.19571802,0.016597848,0.207560386,0.00087514
7A,3.662082499,0.076440979,0.104523659,0.001216944
7A,3.030916613,0.042042952,0.148873661,0.001151847
7A,2.442588143,0.031479506,0.190213615,0.001367342
7A,2.395773239,0.041706859,0.193503148,0.001878917
7A,2.004387374,0.033401583,0.221004577,0.002054208
7A,3.454697498,0.047446515,0.119095938,0.000912324
7A,3.338086474,0.049987369,0.12728982,0.001063198
7A,2.819291181,0.033404652,0.163743901,0.001082156
7A,2.761842035,0.02966132,0.167780668,0.001005058
7A,2.833437441,0.034494227,0.162749889,0.001105125
7A,2.650521423,0.028850358,0.164363754,0.000997892
7A,2.43721966,0.038968032,0.177296585,0.001581146
7A,3.050504436,0.027050479,0.140112137,0.000693006
7A,2.601853085,0.023835842,0.167314594,0.000854947
7A,2.714293565,0.04903761,0.160497146,0.001617326
7A,2.652735678,0.021012452,0.1642295,0.000725591
7A,2.669835163,0.049144263,0.16319273,0.00167551
7A,2.135000969,0.028487722,0.195620593,0.001455901
7A,1.871947982,0.023432271,0.211569921,0.001477176
7A,3.584393175,0.033962668,0.107741599,0.000569413
7A,3.38259219,0.035741592,0.119977119,0.000707099
7A,2.751310411,0.049238735,0.158252754,0.001579706
7A,3.49460387,0.076114134,0.11318567,0.001375044
7A,2.012613413,0.029849286,0.203041148,0.001679637
7A,2.965863311,0.048828873,0.145244065,0.001333772
7A,2.079892625,0.031485704,0.198961901,0.001679965
7A,2.687241521,0.026237679,0.162137355,0.000882998
7A,3.207529054,0.037723726,0.13059148,0.000856676
7A,3.045928233,0.057714968,0.140389599,0.001483753
7A,2.609941548,0.033206138,0.166824177,0.001183871
7A,3.049086848,0.042652689,0.140198087,0.001093897
7A,2.125422091,0.025004486,0.196201375,0.001287456
7A,2.122883042,0.038394613,0.196355322,0.001980818
7A,3.544380425,0.041241658,0.110167637,0.000715003
7A,1.96083262,0.024084804,0.206180701,0.001412565
7A,1.971418631,0.031252911,0.205538854,0.001817454
7A,3.420204007,0.035639297,0.117696654,0.000684068
7A,3.229747272,0.025095469,0.129244354,0.000560139
7A,3.302815095,0.04705394,0.124814133,0.000991821
7A,2.119512071,0.037180911,0.196559709,0.001923253
7A,3.354570318,0.04864328,0.12167613,0.000984122
7A,1.978046651,0.032612429,0.205136987,0.001886463
7A,2.514847069,0.037530162,0.172589909,0.00143662
7A,3.627209872,0.064750948,0.105145553,0.001046941
7A,2.685437217,0.039912239,0.162246753,0.001345008
7A,2.269979793,0.034405093,0.187436608,0.001584575
7A,3.792016815,0.042633037,0.129374587,0.000811302
7A,8.990804633,0.082943895,0.085270268,0.000438774
7A,4.370637952,0.089718237,0.152876729,0.001750391
7A,9.504387564,0.108493455,0.081068556,0.000516166
7A,3.978893798,0.052168712,0.130494032,0.000954325
7A,5.046011326,0.109205078,0.124843908,0.001507022
7A,3.976949452,0.038745714,0.157523679,0.000856007
7A,5.286620812,0.043175103,0.127483993,0.000580722
7A,3.891430529,0.045183454,0.152085865,0.000984956
7A,3.720839018,0.056128255,0.111384028,0.000937176
7A,4.635631735,0.037237792,0.120709197,0.000540845
7A,4.053682841,0.040127057,0.135321085,0.000747155
7A,3.648670492,0.033830084,0.147834112,0.000764541
7A,4.622880579,0.083164168,0.108928201,0.001093004
7A,4.753306409,0.10408781,0.129997956,0.001587809
7A,5.262845418,0.115788197,0.111593928,0.001369437
7A,3.913094414,0.045042602,0.119105764,0.000764705
7A,2.744145191,0.024928012,0.170306248,0.000862917
7A,3.48534068,0.031975354,0.122076309,0.000624682
7A,3.732764902,0.043300427,0.111840767,0.000723635
7A,2.677194825,0.048187346,0.174735854,0.001754255
7A,3.444713881,0.062131421,0.134411589,0.001352236
7A,3.358438035,0.030223661,0.127878019,0.000641894
7A,2.857732897,0.043941707,0.169839715,0.00145664
7A,3.822932162,0.079337208,0.139428133,0.001613944
7A,3.967626102,0.080033034,0.154429886,0.001737511
7A,3.451737553,0.072056841,0.150498953,0.001752382
7A,3.686638802,0.047160005,0.161360626,0.001151327
7A,6.521214562,0.128939037,0.096417683,0.001063336
7A,3.309933923,0.055756114,0.147669318,0.001387462
7A,3.743022014,0.036906826,0.112227383,0.000617221
7A,4.281838358,0.086101974,0.150128706,0.001683854
7A,3.79414876,0.050620294,0.13428065,0.000999267
7A,3.294759243,0.064053436,0.166099338,0.001801127
7A,2.831723454,0.036619389,0.169078675,0.00121957
7A,2.711438801,0.048477332,0.172028404,0.001715524
7B,1.554203779,0.011982654,0.252920887,0.001068047
7B,1.557014188,0.021953544,0.252193002,0.001947627
7B,1.547920138,0.009000908,0.254564647,0.000810768
7B,1.561706625,0.021632298,0.250987599,0.001904216
7B,1.552163818,0.011538091,0.253452042,0.001031936
7B,1.548454829,0.016894925,0.25442389,0.001520464
7B,1.561367751,0.018391164,0.251074236,0.00161982
7B,1.557882262,0.017804854,0.251969078,0.00157729
7B,1.565073072,0.015272453,0.250130378,0.001336907
7B,1.547564307,0.013802876,0.254658412,0.001244055
7B,1.549783616,0.01678398,0.254074803,0.001507114
7B,1.549065602,0.022881433,0.254263306,0.002057111
7B,1.557050717,0.013782577,0.252183571,0.001222658
7B,1.549949769,0.016242543,0.254031224,0.001458089
7B,1.57911003,0.019311041,0.246622644,0.001651912
7B,1.556267148,0.013759649,0.252386046,0.001222219
7B,1.540249566,0.008638442,0.25660232,0.000788253
7B,1.554948222,0.015626798,0.252727643,0.001391129
7B,1.545540581,0.01884405,0.255193082,0.001704211
7B,1.557000901,0.020961294,0.252196433,0.00185964
7B,1.672581504,0.020310861,0.225728222,0.001501369
7B,1.694939621,0.019183353,0.221291356,0.001371814
7B,1.682082691,0.021407749,0.223818775,0.001560202
7B,1.693101936,0.017874283,0.221648707,0.001281656
7B,1.683876079,0.015276998,0.223462375,0.001110434
7B,1.692245938,0.016805214,0.221815603,0.001206517
7B,1.686627757,0.023359288,0.222917983,0.00169101
7B,1.690846375,0.017353001,0.222089082,0.001248413
7B,1.679583582,0.015525488,0.224317535,0.00113571
7B,1.681630574,0.01123222,0.223908823,0.000819156
7B,1.693447107,0.014192536,0.221581488,0.001017144
7B,1.693724771,0.016967816,0.221527448,0.001215546
7B,1.695777097,0.019233265,0.221128929,0.001373695
7B,1.697684709,0.01058517,0.220759943,0.000753914
7B,1.67883609,0.019444956,0.224467197,0.001424007
7B,1.696317046,0.016791635,0.221024348,0.001198358
7B,1.682992344,0.018081585,0.223637842,0.001316013
7B,1.691708771,0.008711887,0.221920478,0.000625957
7B,1.67619999,0.018772948,0.224996766,0.001380205
7B,1.666897678,0.016567648,0.226887881,0.001235162
7B,2.953345229,0.024627152,0.152278491,0.000708266
7B,2.989661647,0.054837641,0.145364564,0.001487213
7B,2.319591747,0.050572934,0.201500756,0.002450423
7B,2.078526164,0.043828542,0.213574842,0.002511941
7B,1.751348417,0.014275768,0.23792905,0.001081763
7B,3.026761497,0.038597635,0.142262047,0.001011881
7B,2.067558806,0.018878374,0.220670694,0.001123852
7B,2.518661906,0.031046737,0.192486281,0.001323438
7B,1.693056724,0.013049598,0.248751851,0.001069423
7B,2.908379506,0.035649594,0.155285355,0.001061675
7B,2.639805286,0.034462426,0.173321262,0.00126207
7B,3.252160311,0.056269594,0.13592486,0.001311772
7B,2.192807279,0.033178936,0.211596942,0.001785785
7B,2.313599659,0.05118004,0.197050801,0.002431355
7B,2.10977564,0.038189531,0.212801106,0.002148521
7B,3.600899157,0.053693437,0.117484319,0.00097712
7B,2.806472419,0.051118467,0.159639346,0.001621865
7B,3.172313547,0.053863932,0.144089102,0.001364617
7B,3.184406549,0.067308359,0.130216114,0.001535193
7B,2.35966434,0.037690058,0.197746115,0.001761742
7B,2.770096186,0.035799474,0.169111812,0.001219027
7B,2.116205253,0.022117246,0.216099664,0.001259752
7B,3.338330825,0.063417415,0.125417769,0.001328911
7B,2.272073015,0.019009208,0.202319849,0.000944143
7B,1.845467406,0.037047161,0.227232891,0.002544354
7B,3.21938753,0.067683164,0.123691714,0.00145046
7B,2.908340138,0.024161604,0.151408959,0.000701601
7B,2.109747334,0.033335275,0.217128804,0.00191359
7B,3.772103935,0.04249624,0.104733024,0.000658125
7B,2.937775824,0.027492567,0.163847131,0.00085525
7B,1.930795586,0.041316739,0.225978555,0.00269721
7B,3.045674954,0.040290574,0.15356259,0.001133087
7B,2.291357287,0.029872746,0.204980597,0.001490572
7B,2.526677857,0.041084614,0.183754997,0.00166658
7B,2.474158816,0.032538967,0.182824724,0.001341124
7B,3.382439673,0.059125471,0.128975188,0.001257501
7B,2.046543121,0.045846629,0.211124622,0.002638051
7B,1.813565113,0.019264712,0.238249017,0.001411621
7B,2.987227767,0.03710688,0.148841211,0.001031257
7B,2.632341718,0.030146471,0.174291068,0.001113338
7B,2.645089222,0.029999925,0.181727984,0.001149634
7B,2.842126326,0.045538945,0.162949962,0.001456303
7B,2.319482022,0.035882923,0.196220411,0.001693163
7B,3.378507883,0.05837327,0.114580411,0.001104224
7B,2.459405028,0.055253878,0.192211233,0.002408625
7B,2.281993933,0.039897943,0.205332761,0.002002405
7B,1.849258624,0.02032515,0.231101153,0.001416759
7B,3.163383276,0.028227558,0.140486467,0.00069922
7B,3.514095815,0.058029559,0.119798269,0.001103428
7B,2.883395454,0.053815998,0.15313341,0.001594171
7B,3.517785527,0.050091246,0.106293386,0.000844222
7B,2.897493718,0.030284569,0.143212976,0.000834909
7B,2.824420402,0.048699424,0.15892819,0.001528457
7B,2.451187616,0.030336872,0.172478486,0.001190658
7B,2.235099096,0.030267547,0.181935765,0.00137422
7B,2.234936838,0.025842456,0.18726848,0.001207789
7B,2.874440114,0.059669646,0.151959281,0.001759483
7B,3.185572878,0.052872825,0.139186617,0.001288547
7B,2.543064248,0.038689991,0.179249723,0.001521099
7B,3.360889867,0.060036591,0.116870673,0.001164461
7B,3.212305922,0.049330524,0.141085563,0.001208479
7B,1.979339547,0.02054138,0.210139744,0.001216397
7B,3.360099362,0.053881299,0.118036769,0.00105575
7B,2.312794718,0.04784352,0.17424276,0.002010474
7B,2.108275624,0.042800456,0.197680506,0.002238425
7B,2.991162558,0.054367523,0.14583805,0.001478523
7B,3.645153495,0.048794946,0.104351134,0.000779137
7B,3.09181138,0.030527781,0.142933953,0.000787182
7B,1.97228669,0.03178157,0.20824421,0.001871699
7B,2.092040581,0.0359678,0.198461294,0.001903169
7B,3.092159764,0.026558163,0.133697309,0.000640496
7B,3.363679523,0.045536171,0.11907723,0.000899142
7B,2.999503889,0.043129139,0.144065402,0.001155417
7B,2.379580157,0.043928544,0.178401549,0.001836973
7B,2.436216113,0.026002096,0.180845499,0.001076609
7B,3.582695321,0.061392033,0.109596309,0.001047504
7B,2.726814033,0.056360256,0.16152601,0.001862163
7B,1.806739621,0.020713807,0.225078258,0.001439314
7B,1.962606064,0.029114087,0.212410848,0.001757537
7B,2.508990369,0.036846946,0.174878704,0.001432508
7B,3.328588097,0.03342438,0.12705586,0.000711632
7B,3.353039259,0.052118076,0.116445515,0.001009556
7B,3.436706869,0.04772568,0.120983311,0.000937115
7B,2.436597997,0.022626052,0.173589585,0.000899097
7B,3.603120243,0.038702405,0.124139256,0.000743748
7B,7.741717391,0.095374721,0.095107006,0.000653531
7B,3.078757311,0.058418828,0.151434372,0.001602727
7B,3.485264613,0.050265239,0.130613038,0.001050694
7B,2.795240694,0.062584816,0.171999294,0.002148
7B,4.939054503,0.037758804,0.141875888,0.00060498
7B,3.110428664,0.056638307,0.156758902,0.001592135
7B,2.904832722,0.04001652,0.168133832,0.001291906
7B,6.720375558,0.099002293,0.107454404,0.000882945
7B,3.30499641,0.063520602,0.144469668,0.001548738
7B,3.614329071,0.053138361,0.139407749,0.001143208
7B,4.149438743,0.080317376,0.144058293,0.001555307
7B,2.875135811,0.053640382,0.160059083,0.001665603
7B,4.09940827,0.058034743,0.144431626,0.001140478
7B,6.496328477,0.101847357,0.120356648,0.00105247
7B,4.885852832,0.038087252,0.156195883,0.000679151
7B,3.197368825,0.060971642,0.169705397,0.001805047
7B,3.010089373,0.065990185,0.157491278,0.001925813
7B,3.632054438,0.080420592,0.14013282,0.001730663
7B,3.61610451,0.063532087,0.1402472,0.001374371
7B,3.342998954,0.069870808,0.15052101,0.001754747
7B,3.572628097,0.060763998,0.114084825,0.001082291
7B,8.017038277,0.178120605,0.087351829,0.001082505
7B,3.441730861,0.054437497,0.124280522,0.001096433
7B,3.401332006,0.06740718,0.148974979,0.001646752
7B,5.696118152,0.128004848,0.113434442,0.001421838
7B,4.707817861,0.058092571,0.104987002,0.000722594
7B,6.387084384,0.076049126,0.104796967,0.000695982
7B,6.165292617,0.084834677,0.111123465,0.000852871
7B,8.554070019,0.177958595,0.108372553,0.001257544
7B,3.101668063,0.024701158,0.135355592,0.000601251
7B,4.260990639,0.052226814,0.112481281,0.00076899
7B,4.235372931,0.082170364,0.127080449,0.001375182
7B,3.578573177,0.034641499,0.122102962,0.000659281
7B,4.429126803,0.095360121,0.134954402,0.001620666
7B,3.832674466,0.086058081,0.138695694,0.001737043
7C,1.565794062,0.014901435,0.249947601,0.001302876
7C,1.558208528,0.008161972,0.251885025,0.000722658
7C,1.560464482,0.015562294,0.251305483,0.001372721
7C,1.547080408,0.013522195,0.254786041,0.001219749
7C,1.560848494,0.008299299,0.251207116,0.000731599
7C,1.561361071,0.014182689,0.251075945,0.001249168
7C,1.562446532,0.011676527,0.250798652,0.001026584
7C,1.563141982,0.012782929,0.250621337,0.001122563
7C,1.562880981,0.009555222,0.250687851,0.000839477
7C,1.566995336,0.01034287,0.249643704,0.000902515
7C,1.554238832,0.016359077,0.25291178,0.001458044
7C,1.556934649,0.0144394,0.252213541,0.001281173
7C,1.557296801,0.010604453,0.252120054,0.00094034
7C,1.569707254,0.013704021,0.248960547,0.001190476
7C,1.552215642,0.014510449,0.253438519,0.001297663
7C,1.551313099,0.014365037,0.253674252,0.001286602
7C,1.54201764,0.011930417,0.256129565,0.001085392
7C,1.551816284,0.016137629,0.253542769,0.001444147
7C,1.539931045,0.019543445,0.256687684,0.00178429
7C,1.561764121,0.010871758,0.250972905,0.000956912
7C,1.671194261,0.009304893,0.226010045,0.000689244
7C,1.682676921,0.02282745,0.223700544,0.001662204
7C,1.68402244,0.010405162,0.223433345,0.000756153
7C,1.689515989,0.018585173,0.222349743,0.001339682
7C,1.691632428,0.019537261,0.221935392,0.001403928
7C,1.693659673,0.014131718,0.221540115,0.001012469
7C,1.670777452,0.022109899,0.226094874,0.001638776
7C,1.689828671,0.020928178,0.222288418,0.001507878
7C,1.682487807,0.009958093,0.223738156,0.000725312
7C,1.680243592,0.016931609,0.224185574,0.001237355
7C,1.680398447,0.022118105,0.224154637,0.00161601
7C,1.685731092,0.021691628,0.223095055,0.001572369
7C,1.671422489,0.017407029,0.225963627,0.001288954
7C,1.683325701,0.01326175,0.223571617,0.000964739
7C,1.693898905,0.022983636,0.221493573,0.001646088
7C,1.691187366,0.023724284,0.222022382,0.00170592
7C,1.70294823,0.015743531,0.219748929,0.001112726
7C,1.684641276,0.010452171,0.223310692,0.000758873
7C,1.681613126,0.01425784,0.2239123,0.001039839
7C,1.680701566,0.014310209,0.224094108,0.001045073
7C,3.685705438,0.067866206,0.102692322,0.001054699
7C,2.420754025,0.021357155,0.174265213,0.000857553
7C,3.716306231,0.03910795,0.121713254,0.000714413
7C,3.154588876,0.041589926,0.1272984,0.000936108
7C,2.682741579,0.02990804,0.161484799,0.00100415
7C,3.535482013,0.045298252,0.10727951,0.000766668
7C,2.662621337,0.057715488,0.189601087,0.002292353
7C,2.273561811,0.039158102,0.182822708,0.001756316
7C,2.872357597,0.055591979,0.166032793,0.00179236
7C,1.884247801,0.016678935,0.221957636,0.001095868
7C,3.102167932,0.057763672,0.123697121,0.001284715
7C,2.295363621,0.020901716,0.19461636,0.000988479
7C,2.181814262,0.034265371,0.218117735,0.001910673
7C,3.449980679,0.036062873,0.112265158,0.000654555
7C,2.106405078,0.019818879,0.207276136,0.001087788
7C,2.717497943,0.044380819,0.166989694,0.001521155
7C,3.12303079,0.048810452,0.12371195,0.001078465
7C,1.838214463,0.021324165,0.224842374,0.001454828
7C,2.047238572,0.018521537,0.215803582,0.001088993
7C,1.89481275,0.041451629,0.215920636,0.002634676
7C,2.240638348,0.048894314,0.196032905,0.002386016
7C,1.993714803,0.044402776,0.208872977,0.0025947
7C,1.878545736,0.039022493,0.246498728,0.002856049
7C,2.872362729,0.021747443,0.155912722,0.000658428
7C,3.116864212,0.052496993,0.148263499,0.001392863
7C,2.25584872,0.022593156,0.19320685,0.001079312
7C,2.389009491,0.051341541,0.196193124,0.002351758
7C,2.496996341,0.05194007,0.167835158,0.001947266
7C,3.394985735,0.057900992,0.110624629,0.001052344
7C,1.897484667,0.038107643,0.226480491,0.002537011
7C,3.499839302,0.029162601,0.106632654,0.000495594
7C,2.320095636,0.036865902,0.208183218,0.001845111
7C,3.391215083,0.059865563,0.112188195,0.001104655
7C,2.373843402,0.029590747,0.210832327,0.001465881
7C,2.976902314,0.033266329,0.148014135,0.000922574
7C,2.660391656,0.043543183,0.16245613,0.001483093
7C,2.383268235,0.033226718,0.170753203,0.001327826
7C,2.678307841,0.053844656,0.17788351,0.001994691
7C,2.598029096,0.040903902,0.161425063,0.001417586
7C,3.122654309,0.067258635,0.15296397,0.001837685
7C,2.876341279,0.04945795,0.159376154,0.00152854
7C,2.091343689,0.019684681,0.21281341,0.001117274
7C,2.489912253,0.027155772,0.192378131,0.001170285
7C,2.566114484,0.056908265,0.196298671,0.002428144
7C,3.785143642,0.035537996,0.102545854,0.000537015
7C,3.402646726,0.042829455,0.11395895,0.000800077
7C,1.702183286,0.014743952,0.250996544,0.001212643
7C,2.745021313,0.051416202,0.154004008,0.001608956
7C,2.963202793,0.027862971,0.167304211,0.000877467
7C,2.901448294,0.040012775,0.13200978,0.001015425
7C,3.185395953,0.062128773,0.136335658,0.001483189
7C,3.442160013,0.065562418,0.117881268,0.001252352
7C,2.382279966,0.039480021,0.193996402,0.00179323
7C,2.930139849,0.044515689,0.131007119,0.001110139
7C,2.802629786,0.057650925,0.141481747,0.0016233
7C,2.158422824,0.02371608,0.201380914,0.001234191
7C,2.16197356,0.022779054,0.200785028,0.001179979
7C,2.540949657,0.021935144,0.176451398,0.000849625
7C,3.589475472,0.040632756,0.108650151,0.000686015
7C,3.294811004,0.043189761,0.1187195,0.000868021
7C,2.55301985,0.023512186,0.190074648,0.000976384
7C,3.659081025,0.038568728,0.114763491,0.000674722
7C,2.517649382,0.055639802,0.163660121,0.002017395
7C,3.121959818,0.050293886,0.151962384,0.001365469
7C,2.56446855,0.054657077,0.178308885,0.002119726
7C,2.259727805,0.0391686,0.193377193,0.001869584
7C,2.162751078,0.019796478,0.196547906,0.001003477
7C,2.526021692,0.050521545,0.165854716,0.001850227
7C,3.165701197,0.027707438,0.147271283,0.000718956
7C,3.443590822,0.035879207,0.122896632,0.000714215
7C,3.2508255,0.05978938,0.149582607,0.001534508
7C,2.270320363,0.027973984,0.179477814,0.00123349
7C,2.681596659,0.026856501,0.172129274,0.000961542
7C,2.53832463,0.019365067,0.175431159,0.000746511
7C,3.146392945,0.039856754,0.134067671,0.000947263
7C,3.18601063,0.029602806,0.130456689,0.000676098
7C,3.16932739,0.038800244,0.132835951,0.00090707
7C,2.346412549,0.050633453,0.177394283,0.002135161
7C,3.519169148,0.051502272,0.118606411,0.000968171
7C,2.092951535,0.037200218,0.205013017,0.002032476
7C,3.457818118,0.055317673,0.120609054,0.001076216
7C,3.127154297,0.030061622,0.135695126,0.000727587
7C,2.796145084,0.028176573,0.156318889,0.000878613
7C,3.621294173,0.033657962,0.127820301,0.000662646
7C,3.417204559,0.058212559,0.126547534,0.001202423
7C,5.986460076,0.054625491,0.118723312,0.000604253
7C,3.081832155,0.054043466,0.163538129,0.001599599
7C,4.078922536,0.090713896,0.142633282,0.001769322
7C,3.639899399,0.037616646,0.138288016,0.000797137
7C,6.887604754,0.060832367,0.109481302,0.000539342
7C,8.823056183,0.152967245,0.071634396,0.000692722
7C,4.184644845,0.031880564,0.103633926,0.00044038
7C,6.05517305,0.130567616,0.129122711,0.001552992
7C,3.913994974,0.054830737,0.154919043,0.001210504
7C,3.515747054,0.036802259,0.126829104,0.000740514
7C,8.600365788,0.149439525,0.104006081,0.00100801
7C,4.854541731,0.069040206,0.126768856,0.001005597
7C,3.377765918,0.039535595,0.138501369,0.000904213
7C,3.378151242,0.073067561,0.12292583,0.001483018
7C,5.601281331,0.092850791,0.135823506,0.00125583
7C,3.536163598,0.035110729,0.136679914,0.000756955
7C,3.995017935,0.047223676,0.119714439,0.000789306
7C,4.850182843,0.076425709,0.123255916,0.001083295
7C,3.630280961,0.071926758,0.140993315,0.00155814
7C,4.207581269,0.078212748,0.135574178,0.001405658
7C,3.187078523,0.038920672,0.158510967,0.001079704
7C,4.127160987,0.068628271,0.119633148,0.001109586
7C,6.201131687,0.074410458,0.099040968,0.000662881
7C,3.687115597,0.077322233,0.111914869,0.001309071
7C,5.500146193,0.119695159,0.128902562,0.001564666
7C,3.123133176,0.048457854,0.128061789,0.001108284
7C,4.362719939,0.067048185,0.152355801,0.00130601
7C,5.014834626,0.069724806,0.143250662,0.001110926
7C,3.073174375,0.033299217,0.147527753,0.000891617
7C,3.418163954,0.031534758,0.113887973,0.000586047
7C,4.730513392,0.049395786,0.122319558,0.000712419
7C,3.270056122,0.04947559,0.147711864,0.001246548
7C,3.159066193,0.04914294,0.148303987,0.001286806
7C,3.509954933,0.062377914,0.163339115,0.001619113
7C,3.862919201,0.04889412,0.158480225,0.001118855
